Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Drake Baldwin","ATL",139,571,509,136,86,25,2,23,71,78,53,1,103,5,3,1,,1,0,0.266641,0.0930918,0.1804,0.51603,0.34054,0.45808,0.345819,0.79862,0.19144,2.56049,0.292225,-0.226367,-0.902955,82.7154,15.2001,122.012,-1.12932,-0.912154,13.777560472488403,-0.6621543765068054,3.21368,84.13999938964844,,,,,,,728.6,5.241726618,728.6,5.241726618,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Austin Wells","NYY",117,461,412,93,54,20,1,19,53,62,39,0,112,5,5,1,,5,1,0.226901,0.0846663,0.243574,0.3476,0.298702,0.417234,0.310278,0.715935,0.190333,3.86421,0.261351,-0.12534,-0.0914543,53.4778,-1.04018,99.4112,-0.216795,0.221433,-0.5369830876588821,8.921433255076408,3.20646,262.6000061035156,,,,,,,489.8,4.186324786,489.8,4.186324786,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Rafael Devers","SFG",159,686,589,149,85,31,1,31,94,93,85,11,166,7,4,1,,2,1,0.252589,0.124413,0.241592,0.514971,0.351208,0.468593,0.349848,0.819801,0.216004,2.84336,0.296636,-0.605982,-1.03288,101.549,20.4923,127.636,-1.63886,1.02681,20.830249309539795,-12.323188185691833,3.2055,57.25,,,,,,,909.4,5.719496855,909.4,5.719496855,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Ceddanne Rafaela","BOS",141,609,567,148,93,32,4,18,78,76,28,0,127,8,4,2,,21,7,0.2606,0.0466959,0.208469,0.223994,0.303175,0.427632,0.315123,0.730808,0.167032,6.12599,0.304346,0.598867,0.455758,72.9805,1.02244,97.4241,1.05462,8.85567,-0.7942956686019897,11.030667304992676,3.19186,133.39999389648438,,,,,,,674.9,4.786524822,674.9,4.786524822,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"James Wood","WSN",149,644,558,146,84,32,2,27,89,86,78,5,187,3,4,1,,16,6,0.261265,0.120863,0.290066,0.416676,0.353122,0.472377,0.354533,0.825499,0.211113,4.90592,0.341307,0.282662,-0.29617,97.781,21.6875,128.472,-0.0135084,-0.433944,21.718274550512433,-12.033944606781006,3.18298,33.75,,,,,,,874.2,5.867114093,874.2,5.867114093,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Marcus Semien","NYM",149,644,576,140,94,24,2,20,82,75,58,1,106,5,5,1,,9,2,0.242427,0.0896505,0.163963,0.546774,0.314344,0.394519,0.310181,0.708863,0.152091,4.60971,0.26311,0.273165,-0.0840418,74.5906,-1.50299,101.37,0.189124,6.12096,1.2347125262022018,8.220962285995483,3.15959,254.69000244140625,,,,,,,677.5,4.546979865,677.5,4.546979865,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Brent Rooker","ATH",154,665,590,157,89,32,2,34,89,107,64,3,167,6,4,0,,6,2,0.266402,0.0962573,0.251836,0.382221,0.342459,0.502857,0.360457,0.845316,0.236455,3.81402,0.312687,-0.337584,-0.428872,104.168,25.5931,130.03,-0.766456,-0.0183117,22.77020752429962,-15.543311346322298,3.08115,46.68000030517578,,,,,,,928.8,6.031168831,928.8,6.031168831,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Andy Pages","LAD",139,602,549,141,85,29,2,26,75,85,37,0,130,9,5,2,,10,4,0.25661,0.0611592,0.215889,0.28329,0.311089,0.455155,0.32938,0.766244,0.198545,4.45323,0.289103,0.309012,-0.50988,79.1098,7.97891,111.73,-0.200868,0.151375,8.168407514691353,1.901374876499176,3.07945,136.5800018310547,,,,,,,726.3,5.225179856,726.3,5.225179856,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Jazz Chisholm Jr.","NYY",139,602,532,127,77,19,2,28,78,86,59,2,156,5,4,1,,31,8,0.237779,0.0983259,0.259066,0.37954,0.318375,0.44028,0.327813,0.758655,0.202501,5.7008,0.279389,0.681619,1.92435,78.3439,7.21299,111.49,2.60597,-3.39183,10.758359909057617,-1.4418339729309082,3.0731,20.420000076293945,,,,,,,737.4,5.305035971,737.4,5.305035971,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Gleyber Torres","DET",152,658,572,149,103,27,1,18,83,72,74,1,113,4,5,2,,6,2,0.260277,0.113002,0.17107,0.660562,0.346903,0.407327,0.33157,0.754229,0.14705,3.18681,0.292161,-0.758632,-1.06129,87.6393,9.89152,112.7,-1.81992,-3.09577,8.02892255783081,-0.7457675933837891,3.06226,246.5399932861328,,,,,,,755.4,4.969736842,755.4,4.969736842,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Brice Turang","MIL",151,651,582,151,107,26,2,14,83,68,60,1,134,2,4,3,,28,7,0.258848,0.0915382,0.205756,0.444887,0.327727,0.387021,0.314043,0.714747,0.128173,5.6464,0.31092,0.447921,1.87425,77.4427,0.522026,101.469,2.32218,2.11391,3.45572030544281,4.588914394378662,3.03905,52.0099983215332,,,,,,,701.6,4.646357615,701.6,4.646357615,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Dillon Dingler","DET",109,429,389,95,61,20,2,13,47,55,29,1,107,7,3,1,,1,1,0.244646,0.0673148,0.248869,0.270483,0.306399,0.40428,0.30899,0.71068,0.159634,3.21217,0.30218,0.0455506,-0.689403,49.2508,-1.41519,97.1448,-0.643852,5.2415,-2.0868571996688843,13.616499900817871,3.0184,268.7099914550781,,,,,,,441.7,4.052293577,441.7,4.052293577,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Luke Keaschall","MIN",130,560,487,129,89,27,2,11,70,64,55,0,94,12,5,0,,24,7,0.265498,0.0990978,0.167499,0.591633,0.352011,0.39578,0.33069,0.747791,0.130282,5.50847,0.305491,0.0307955,1.12836,74.1865,8.01821,111.586,1.15915,-0.0192285,8.806299448013306,1.3807714879512787,3.01427,128.5800018310547,,,,,,,655.5,5.042307692,655.5,5.042307692,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Ezequiel Tovar","COL",151,651,605,161,100,36,4,21,81,76,33,0,156,4,5,4,,9,4,0.266104,0.0509798,0.239976,0.212437,0.306447,0.44347,0.321972,0.749917,0.177365,4.79998,0.324119,0.490258,-0.894448,81.6337,4.71305,92.4934,-0.40419,6.71782,-6.196031033992767,13.692824363708496,2.983,208.07000732421875,,,,,,,738.1,4.88807947,738.1,4.88807947,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Kyle Schwarber","PHI",159,686,573,130,65,20,1,44,103,105,101,5,195,7,4,1,,7,2,0.226876,0.146672,0.284984,0.514668,0.347538,0.495909,0.360564,0.843447,0.269033,3.75026,0.255471,-1.37824,-0.545106,107.517,26.4608,130.973,-1.92335,-0.0020269,23.25893259048462,-16.95202575926669,2.98039,24.5,,,,,,,964,6.062893081,964,6.062893081,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Brendan Donovan","SEA",130,560,496,135,95,27,1,12,68,55,50,2,77,9,3,2,,5,3,0.27314,0.0887575,0.136727,0.649158,0.348508,0.404349,0.330587,0.752857,0.131209,3.41119,0.300667,-0.222065,-1.1473,74.1394,7.97105,118.804,-1.36937,-2.75279,11.041802287101746,-1.3527911901474,2.96331,270.8500061035156,,,,,,,634.9,4.883846153,634.9,4.883846153,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Michael Busch","CHC",139,602,526,133,75,27,3,28,84,82,63,2,147,8,3,1,,4,1,0.252787,0.104901,0.244702,0.428689,0.33948,0.475801,0.35052,0.815281,0.223014,4.25829,0.296111,-0.687089,-0.470674,89.4423,18.3114,127.495,-1.15776,1.14819,18.45947825908661,-9.65181314945221,2.95032,106.36000061035156,,,,,,,795.2,5.720863309,795.2,5.720863309,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Jackson Chourio","MIL",151,651,601,163,98,37,4,25,92,88,39,2,131,4,5,2,,24,7,0.271592,0.0602214,0.201263,0.299218,0.317937,0.468661,0.335988,0.786598,0.197069,6.21992,0.30793,1.01553,0.964075,89.0421,12.1214,116.503,1.9796,-1.27075,14.712543725967407,-8.04574716091156,2.89808,19.190000534057617,,,,,,,831.9,5.509271523,831.9,5.509271523,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Iván Herrera","STL",141,601,520,142,97,25,1,19,78,74,63,1,117,11,5,1,,10,3,0.273532,0.105652,0.195533,0.540327,0.361885,0.437077,0.34942,0.798962,0.163546,4.11771,0.317283,0.294937,-0.259682,88.6982,17.7327,127.097,0.0352549,-0.0870291,19.323966432362795,-11.012029312551022,2.895,160.0800018310547,,,,,,,764.6,5.422695035,764.6,5.422695035,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"CJ Abrams","WSN",146,630,573,146,91,30,5,20,84,72,38,2,119,13,4,1,,30,7,0.254379,0.0603965,0.188306,0.320736,0.313759,0.42567,0.319623,0.739428,0.17129,6.76723,0.287345,0.663494,2.37268,77.7989,3.35957,104.557,3.03617,-5.08724,6.439081907272339,0.6627645492553711,2.8711,63.349998474121094,,,,,,,738.5,5.058219178,738.5,5.058219178,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Bryson Stott","PHI",144,623,556,144,101,25,3,14,73,67,55,1,103,4,6,2,,25,5,0.25821,0.0887196,0.165482,0.536129,0.326531,0.390333,0.31403,0.716864,0.132123,5.70294,0.291503,0.325233,1.87098,74.1054,0.49311,99.0953,2.19621,3.46348,1.5281835794448853,5.788480281829834,2.86925,185.75999450683594,,,,,,,682.1,4.736805555,682.1,4.736805555,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Josh Naylor","SEA",144,623,562,151,97,31,0,23,74,92,51,6,92,5,5,0,,18,3,0.268934,0.0821858,0.148081,0.555006,0.332188,0.449944,0.335045,0.782132,0.18101,4.17744,0.282789,-0.573047,1.19202,84.7349,11.1226,121.875,0.61897,1.2069,16.681237161159515,-10.218104481697083,2.85511,64.41999816894531,,,,,,,783.5,5.440972222,783.5,5.440972222,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Xavier Edwards","MIA",139,602,539,151,120,23,4,5,72,50,52,1,83,3,4,4,,27,7,0.280709,0.0867028,0.137441,0.630835,0.345254,0.365034,0.314506,0.710288,0.0843253,6.01954,0.322166,0.72431,1.51102,71.84,0.709046,99.6907,2.23533,3.62668,2.0146359354257584,5.77668309211731,2.84633,186.60000610351562,,,,,,,639.8,4.602877697,639.8,4.602877697,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Andrés Giménez","TOR",138,595,537,135,95,24,2,14,68,66,34,2,103,16,5,3,,20,4,0.251056,0.0577461,0.172371,0.33501,0.31318,0.37978,0.303806,0.69296,0.128725,5.57541,0.284949,0.00392763,1.49656,65.8359,-4.46795,94.4282,1.50049,3.00379,-2.406856894493103,9.37879490852356,2.80857,380.05999755859375,,,,,,,608.4,4.408695652,608.4,4.408695652,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Francisco Alvarez","NYM",112,446,395,94,55,16,1,22,54,63,42,1,114,6,3,1,,1,0,0.237978,0.0934353,0.256169,0.364741,0.317666,0.448404,0.330996,0.76607,0.210426,2.98394,0.276172,-0.20411,-0.517691,59.1684,6.49369,115.629,-0.721801,-3.33934,7.536104917526245,3.185664415359497,2.7815,173.69000244140625,,,,,,,536.2,4.7875,536.2,4.7875,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Oneil Cruz","PIT",125,539,473,112,65,22,3,22,73,65,58,4,163,4,4,1,,29,6,0.237442,0.106776,0.301813,0.353782,0.323202,0.439664,0.328336,0.762865,0.202221,6.77742,0.308702,0.363822,2.68426,70.3742,6.68715,108.622,3.04809,-1.13225,8.556240320205688,0.5927528142929077,2.77079,96.51000213623047,,,,,,,666.2,5.3296,666.2,5.3296,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Ian Happ","CHC",152,658,565,137,81,32,1,23,84,79,83,2,156,5,4,1,,8,2,0.242799,0.12548,0.237338,0.528696,0.341926,0.424195,0.334841,0.766121,0.181396,3.88229,0.293062,-0.256194,-0.381797,89.3863,11.6385,116.754,-0.63799,-0.0962626,12.427856087684631,-7.246262714266777,2.76995,184.6300048828125,,,,,,,790.5,5.200657894,790.5,5.200657894,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Trent Grisham","NYY",126,546,464,101,58,17,1,24,73,65,72,0,136,5,3,2,,6,2,0.217313,0.131847,0.248355,0.530881,0.327491,0.414114,0.325927,0.741605,0.196801,3.92294,0.250611,-0.125517,-0.42603,70.2201,5.70594,110.191,-0.551547,0.212005,6.006405532360077,2.162005364894867,2.75843,252.1300048828125,,,,,,,619,4.912698412,619,4.912698412,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Shea Langeliers","ATH",131,524,476,121,67,25,1,28,70,83,39,1,117,4,4,1,,5,1,0.25341,0.0744824,0.224219,0.332186,0.313029,0.48737,0.341225,0.800399,0.23396,3.81662,0.276668,-0.0504112,-0.256687,73.871,11.98,116.782,-0.307098,-4.26394,10.053153157234192,3.1610560417175293,2.75125,55.16999816894531,,,,,,,678.7,5.18091603,678.7,5.18091603,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Seiya Suzuki","CHC",143,616,540,139,82,27,3,26,77,86,67,2,155,3,5,0,,7,3,0.256436,0.10824,0.25162,0.430174,0.338886,0.464212,0.345527,0.803098,0.207776,4.3054,0.308785,-0.361722,-0.775109,89.0255,16.2403,124.075,-1.13683,-1.71138,16.43971824645996,-10.111381530761719,2.74431,91.95999908447266,,,,,,,793.1,5.546153846,793.1,5.546153846,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Yandy Díaz","TBR",151,651,577,168,117,30,1,20,83,79,62,2,97,7,4,1,,3,1,0.291591,0.0955085,0.149123,0.640469,0.364597,0.451982,0.354586,0.816579,0.160391,2.58087,0.318793,-0.71642,-1.12765,98.8719,21.9512,127.923,-1.84407,-0.0645375,19.580418348312378,-15.189537465572357,2.74169,134.88999938964844,,,,,,,854.4,5.658278145,854.4,5.658278145,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Jordan Westburg","BAL",104,448,411,108,64,22,2,19,62,61,28,0,100,6,2,1,,4,2,0.262177,0.0635659,0.223177,0.284823,0.317502,0.467939,0.337628,0.785441,0.205761,4.43162,0.301071,0.104601,-0.524145,61.8725,8.93783,118.567,-0.419544,1.43672,9.384300231933594,1.8367189764976501,2.72565,361.2900085449219,,,,,,,551.6,5.303846153,551.6,5.303846153,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Kazuma Okamoto","TOR",130,560,495,124,73,25,0,25,66,83,53,6,100,8,4,1,,2,1,0.249729,0.094405,0.178982,0.527456,0.329227,0.453303,0.335322,0.78253,0.203574,2.34959,0.264301,-0.231432,-0.88247,76.2924,10.1241,116.138,-1.1139,-0.815492,9.537842869758606,-2.2154916524887085,2.72117,999,,,,,,,690.9,5.314615384,690.9,5.314615384,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"JJ Wetherholt","STL",130,560,491,125,89,23,1,12,72,58,56,1,94,9,3,2,,13,3,0.254423,0.0996511,0.168135,0.592684,0.340051,0.379491,0.319102,0.719542,0.125068,4.83723,0.291567,0,0.509352,68.9178,2.7495,106.329,0.509352,0.886154,4.709698259830475,3.1361538767814636,2.70895,999,,,,,,,605.5,4.657692307,605.5,4.657692307,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Daulton Varsho","TOR",138,595,537,122,66,23,4,29,80,84,46,1,152,5,5,2,,9,3,0.226348,0.0774276,0.255506,0.303037,0.29153,0.444217,0.315097,0.735747,0.217869,5.41833,0.257158,0.177345,-0.376157,71.2902,0.986369,102.206,-0.198812,2.37878,1.3481663316488266,4.503778457641602,2.69398,202.75,,,,,,,670,4.855072463,670,4.855072463,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Taylor Ward","BAL",152,658,576,140,82,28,2,28,84,89,69,0,160,6,6,1,,5,2,0.243499,0.104859,0.242685,0.43208,0.327848,0.445513,0.335005,0.773362,0.202014,3.61344,0.284039,-0.66486,-0.90698,89.4743,11.7265,116.761,-1.57184,-0.724489,11.42663836479187,-7.774489343166351,2.69076,151.4199981689453,,,,,,,792.7,5.215131578,792.7,5.215131578,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Otto Lopez","MIA",141,609,557,148,106,27,3,12,67,65,43,1,91,4,4,1,,16,6,0.265908,0.0711557,0.149822,0.474935,0.321235,0.389737,0.310747,0.710972,0.123829,4.97412,0.297434,0.425424,-0.0789204,70.8166,-1.14145,97.1155,0.346503,0.720476,-1.7354957461357117,7.245476067066193,2.63675,227.02999877929688,,,,,,,634.6,4.500709219,634.6,4.500709219,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Ernie Clement","TOR",149,644,602,163,115,32,3,13,77,71,28,1,63,5,5,4,,9,3,0.271215,0.0438663,0.0985851,0.444959,0.306445,0.398194,0.3052,0.704639,0.126979,4.46211,0.283424,0.525928,-0.605161,71.9865,-4.10704,95.3885,-0.0792327,4.62336,-3.5794944763183594,7.023362159729004,2.62015,342.2799987792969,,,,,,,650.6,4.366442953,650.6,4.366442953,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Ben Rice","NYY",128,546,477,116,65,22,2,27,75,79,56,0,115,8,4,0,,4,2,0.243657,0.10314,0.21038,0.490255,0.330888,0.468379,0.344738,0.799268,0.224722,4.06307,0.263562,-0.236955,-0.734849,78.5306,14.0401,123.149,-0.971804,0.0249109,13.919976890087128,-7.550088873133063,2.57094,53.599998474121094,,,,,,,695.6,5.434375,695.6,5.434375,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Jeff McNeil","ATH",134,581,516,140,94,29,4,13,66,64,47,3,71,11,5,2,,4,1,0.271451,0.0815642,0.122418,0.666277,0.342506,0.418305,0.331197,0.76081,0.146854,4.29137,0.290771,-0.969963,-0.341308,77.2075,8.55791,109.874,-1.31127,-1.61136,5.449997067451477,-0.3363577127456665,2.56914,511.55999755859375,,,,,,,675.9,5.04402985,675.9,5.04402985,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"J.P. Crawford","SEA",147,637,550,131,92,26,1,12,69,59,75,1,122,5,4,3,,6,1,0.238719,0.117731,0.192006,0.61316,0.333675,0.355589,0.308292,0.689264,0.11687,3.21695,0.284223,-0.0932085,-0.612477,72.803,-2.46343,103.446,-0.705686,-5.75754,1.8815237283706665,1.0674629211425781,2.54487,745.469970703125,,,,,,,626.1,4.259183673,626.1,4.259183673,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Caleb Durbin","BOS",130,560,496,128,85,29,2,11,68,62,40,0,62,18,4,3,,22,7,0.258375,0.0718802,0.109866,0.654251,0.333761,0.395055,0.321391,0.728816,0.136679,5.64143,0.273622,0.297171,0.78684,69.9584,3.79012,101.742,1.08401,1.19184,2.233798384666443,3.191843271255493,2.52711,223.72000122070312,,,,,,,615.9,4.737692307,615.9,4.737692307,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Konnor Griffin","PIT",113,490,442,115,81,21,2,12,70,58,31,1,121,12,3,2,,24,7,0.260374,0.0633108,0.247304,0.256004,0.32362,0.396629,0.315636,0.720249,0.136255,6.51335,0.331014,-0.0816575,0.968957,58.9241,1.02679,99.9225,0.8873,2.21484,0.842273686081171,7.46484375,2.51786,999,,,,,,,542.1,4.797345132,542.1,4.797345132,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Colson Montgomery","CHW",139,602,538,117,68,20,3,27,71,87,51,1,179,10,3,0,,3,1,0.218136,0.0843469,0.297096,0.283904,0.295444,0.413747,0.307779,0.70919,0.19561,3.85455,0.270071,-0.0266497,-0.748546,68.5519,-2.579,96.3037,-0.775196,0.765785,-3.397803544998169,7.2157851457595825,2.51053,232.67999267578125,,,,,,,632,4.546762589,632,4.546762589,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Royce Lewis","MIN",131,567,517,130,82,26,0,22,65,75,42,1,119,3,4,1,,12,2,0.251535,0.0741411,0.209959,0.353121,0.309021,0.431586,0.319644,0.740606,0.180051,3.91583,0.284081,-0.19799,0.593562,70.0287,3.03325,103.977,0.395572,0.260754,3.0531153082847595,1.885753870010376,2.50196,178.02999877929688,,,,,,,645.4,4.926717557,645.4,4.926717557,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Alec Bohm","PHI",141,609,556,155,107,29,2,16,70,78,41,2,94,5,6,0,,3,1,0.278469,0.0675857,0.1547,0.436883,0.331045,0.428017,0.328345,0.759063,0.149548,3.30076,0.306866,-0.22829,-0.823487,79.5183,7.56028,108.902,-1.05178,-2.76197,5.373462438583374,-1.18697190284729,2.50134,253.89999389648438,,,,,,,698.8,4.956028368,698.8,4.956028368,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Yainer Diaz","HOU",128,509,480,131,87,23,2,19,58,68,22,1,88,3,4,1,,1,0,0.272471,0.0429924,0.172543,0.249169,0.306084,0.445219,0.321991,0.751302,0.172748,2.96315,0.2967,0.0110187,-0.581686,63.8601,3.69423,106.927,-0.570667,-2.17044,3.5863227248191833,5.904561519622803,2.48142,110.30999755859375,,,,,,,587.2,4.5875,587.2,4.5875,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Jose Altuve","HOU",144,623,559,149,101,26,1,21,83,70,53,3,108,6,4,1,,13,4,0.265939,0.0844572,0.17266,0.489154,0.333708,0.427774,0.330163,0.761482,0.161835,4.49572,0.294731,-0.349994,-0.151318,82.2659,8.65368,112.556,-0.501312,-5.34734,8.718546986579895,-6.022339582443237,2.46971,115.13999938964844,,,,,,,744.4,5.169444444,744.4,5.169444444,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Lawrence Butler","ATH",136,588,529,130,79,27,2,22,77,75,52,0,150,2,3,2,,19,5,0.246488,0.0882926,0.25513,0.346069,0.313882,0.430437,0.322593,0.744318,0.183949,5.32564,0.300505,0.520581,0.824761,74.0301,4.55337,103.947,1.34534,3.50463,4.080426573753357,-0.1953716278076172,2.46809,152.92999267578125,,,,,,,679.6,4.997058823,679.6,4.997058823,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Brandon Nimmo","TEX",146,630,554,139,91,26,2,20,80,69,61,1,138,9,4,2,,9,2,0.250335,0.0965956,0.219448,0.440174,0.332336,0.410962,0.325641,0.743298,0.160627,4.5661,0.297121,-0.14877,0.0603799,80.877,6.43761,110.271,-0.0883905,2.33216,7.538122519850731,-5.317835569381714,2.44566,145.60000610351562,,,,,,,720.7,4.936301369,720.7,4.936301369,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Jonathan Aranda","TBR",141,609,532,141,94,25,0,21,77,80,62,3,155,10,5,0,,2,1,0.265702,0.101434,0.255118,0.397597,0.350131,0.434991,0.341567,0.785122,0.169289,2.44101,0.333362,-1.31024,-1.15689,86.056,14.0979,118.955,-2.46713,3.54464,11.13806939125061,-8.230361223220825,2.44205,194.32000732421875,,,,,,,744.5,5.280141843,744.5,5.280141843,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Matt McLain","CIN",144,623,549,129,83,26,2,19,79,68,60,0,172,8,4,2,,18,4,0.235419,0.0967804,0.276257,0.350327,0.317562,0.39125,0.311969,0.708812,0.155831,5.31938,0.305,0.164859,0.97106,73.063,-0.549277,94.414,1.13592,3.58582,-2.988720417022705,6.010817766189575,2.42987,181.72000122070312,,,,,,,665.8,4.623611111,665.8,4.623611111,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Max Muncy","LAD",105,455,375,82,45,15,1,21,60,62,69,2,114,6,4,0,,3,0,0.2198,0.151975,0.251412,0.604487,0.347134,0.437844,0.341894,0.784978,0.218044,3.44429,0.250511,-0.711946,-0.457257,64.4154,10.6536,120.303,-1.1692,-2.59576,9.779456496238708,-1.2707576751708984,2.41935,249.27999877929688,,,,,,,561.5,5.347619047,561.5,5.347619047,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"George Springer","TOR",138,595,522,134,85,23,2,25,86,75,61,1,116,7,4,1,,13,3,0.257582,0.10327,0.194201,0.531768,0.341748,0.449171,0.343071,0.790919,0.191588,5.10999,0.285172,0.268878,0.639877,84.8039,14.5001,121.476,0.908755,-0.0666761,15.969440340995789,-12.84167567640543,2.41526,92.5,,,,,,,761.8,5.520289855,761.8,5.520289855,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Wilyer Abreu","BOS",120,518,455,112,66,25,1,21,67,71,56,4,127,3,4,0,,8,3,0.247321,0.108943,0.245793,0.443233,0.331549,0.445419,0.334615,0.776969,0.198099,4.03,0.294972,-0.0111308,-0.449705,70.273,9.06732,110.851,-0.460835,5.12471,6.164179414510727,-0.5252928733825684,2.40103,212.8300018310547,,,,,,,631.6,5.263333333,631.6,5.263333333,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
"Isaac Paredes","HOU",117,504,431,105,64,19,1,21,61,68,58,0,85,11,3,0,,1,1,0.243123,0.115114,0.168605,0.682745,0.345843,0.437572,0.342729,0.783414,0.194448,2.2738,0.255641,-0.241777,-1.02741,71.6941,12.1426,121.212,-1.26919,-0.506544,11.331453204154968,-5.40654456615448,2.38099,234.64999389648438,,,,,,,621.3,5.31025641,621.3,5.31025641,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jarren Duran","BOS",139,602,542,140,81,35,8,16,79,69,48,1,140,7,3,1,,21,5,0.258424,0.0801079,0.232581,0.344429,0.32555,0.440878,0.331024,0.766427,0.182454,7.18823,0.319024,1.61464,1.35555,79.9134,8.7825,108.378,2.9702,2.67935,8.9143385887146,-6.370653390884399,2.38015,70.41999816894531,,,,,,,730.4,5.254676258,730.4,5.254676258,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Bo Naylor","CLE",115,454,398,87,49,19,1,17,54,54,49,1,109,2,3,2,,4,2,0.218151,0.107497,0.240919,0.446198,0.305133,0.401787,0.308299,0.706921,0.183636,3.73496,0.253625,-0.0751871,-0.604912,51.9364,-1.7545,98.1043,-0.6801,-0.187146,-1.695366084575653,8.68785373866558,2.35815,626.0399780273438,,,,,,,464.8,4.04173913,464.8,4.04173913,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Joey Ortiz","MIL",146,630,570,141,94,31,4,12,73,66,46,0,107,5,4,4,,15,4,0.248205,0.0737,0.169677,0.434354,0.308706,0.380835,0.302166,0.689541,0.13263,5.52805,0.284023,0.396525,0.33353,68.8697,-5.56968,93.3333,0.730055,-0.46176,-4.247832477092743,6.288239985704422,2.35326,739.780029296875,,,,,,,615.4,4.215068493,615.4,4.215068493,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
